Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_1::Des Latent Heat Load [W],ZONE_1::Des Latent Cool Load [W],ZONE_1::Des Latent Heat Mass Flow [kg/s],ZONE_1::Des Latent Cool Mass Flow [kg/s],ZONE_1::Des Heat Load No DOAS [W],ZONE_1::Des Sens Cool Load No DOAS [W],ZONE_1::Des Latent Heat Load No DOAS [W],ZONE_1::Des Latent Cool Load No DOAS [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_2::Des Latent Heat Load [W],ZONE_2::Des Latent Cool Load [W],ZONE_2::Des Latent Heat Mass Flow [kg/s],ZONE_2::Des Latent Cool Mass Flow [kg/s],ZONE_2::Des Heat Load No DOAS [W],ZONE_2::Des Sens Cool Load No DOAS [W],ZONE_2::Des Latent Heat Load No DOAS [W],ZONE_2::Des Latent Cool Load No DOAS [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_3::Des Latent Heat Load [W],ZONE_3::Des Latent Cool Load [W],ZONE_3::Des Latent Heat Mass Flow [kg/s],ZONE_3::Des Latent Cool Mass Flow [kg/s],ZONE_3::Des Heat Load No DOAS [W],ZONE_3::Des Sens Cool Load No DOAS [W],ZONE_3::Des Latent Heat Load No DOAS [W],ZONE_3::Des Latent Cool Load No DOAS [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_4::Des Latent Heat Load [W],ZONE_4::Des Latent Cool Load [W],ZONE_4::Des Latent Heat Mass Flow [kg/s],ZONE_4::Des Latent Cool Mass Flow [kg/s],ZONE_4::Des Heat Load No DOAS [W],ZONE_4::Des Sens Cool Load No DOAS [W],ZONE_4::Des Latent Heat Load No DOAS [W],ZONE_4::Des Latent Cool Load No DOAS [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
11:15:00,3.681219E+02,5.204748E+02,3.305567E-02,6.369657E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899876E+01,2.301710E+01,2.599857E+01,4.210275E+01,4.768833E+02,1.702003E+02,4.282283E-02,2.082875E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899887E+01,2.441078E+01,2.599879E+01,4.478285E+01,1.111839E+02,4.267122E+01,9.984168E-03,5.221981E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899903E+01,2.357519E+01,2.599888E+01,4.610923E+01,8.264034E+01,3.337313E+01,7.421023E-03,4.084050E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899908E+01,2.364963E+01,2.599896E+01,4.541189E+01,5.951742E+02,7.760643E+02,5.344392E-02,9.497649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899874E+01,2.287984E+01,2.599853E+01,4.239223E+01
11:30:00,3.298262E+02,5.517908E+02,2.961712E-02,6.752949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899898E+01,2.290237E+01,2.599851E+01,4.202305E+01,4.653979E+02,1.842794E+02,4.179157E-02,2.255199E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899894E+01,2.443116E+01,2.599861E+01,4.464194E+01,1.083527E+02,4.680629E+01,9.729953E-03,5.728079E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.360330E+01,2.599867E+01,4.581566E+01,8.058559E+01,3.615415E+01,7.236523E-03,4.424430E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899916E+01,2.367815E+01,2.599877E+01,4.529509E+01,5.360563E+02,8.242519E+02,4.813575E-02,1.008745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899896E+01,2.277347E+01,2.599845E+01,4.230169E+01
11:45:00,2.932085E+02,5.822108E+02,2.632929E-02,7.125266E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899909E+01,2.272852E+01,2.599850E+01,4.195857E+01,4.539959E+02,1.978300E+02,4.076779E-02,2.421053E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899896E+01,2.445013E+01,2.599859E+01,4.449614E+01,1.054012E+02,5.099109E+01,9.464935E-03,6.240262E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.362620E+01,2.599866E+01,4.545759E+01,7.844382E+01,3.878655E+01,7.044211E-03,4.746621E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899917E+01,2.370170E+01,2.599875E+01,4.516578E+01,4.796065E+02,8.709321E+02,4.306727E-02,1.065879E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899907E+01,2.261202E+01,2.599844E+01,4.222628E+01
12:00:00,2.591734E+02,6.119291E+02,2.327333E-02,7.488990E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.252950E+01,2.599849E+01,4.189221E+01,4.430047E+02,2.106507E+02,3.978092E-02,2.577973E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899898E+01,2.445956E+01,2.599859E+01,4.435719E+01,1.023287E+02,5.522253E+01,9.189049E-03,6.758144E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899915E+01,2.363918E+01,2.599868E+01,4.505600E+01,7.621462E+01,4.126948E+01,6.844049E-03,5.050513E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899919E+01,2.371516E+01,2.599875E+01,4.504068E+01,4.271824E+02,9.163952E+02,3.836018E-02,1.121523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899911E+01,2.242803E+01,2.599843E+01,4.215145E+01
12:15:00,2.357302E+02,6.357734E+02,2.116838E-02,7.780826E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.232836E+01,2.599848E+01,4.181950E+01,4.358430E+02,2.188606E+02,3.913791E-02,2.678462E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899899E+01,2.445957E+01,2.599859E+01,4.422564E+01,1.006152E+02,5.746911E+01,9.035206E-03,7.033114E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899916E+01,2.364321E+01,2.599872E+01,4.462342E+01,7.496572E+01,4.265902E+01,6.731916E-03,5.220596E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899920E+01,2.371946E+01,2.599875E+01,4.492232E+01,3.919785E+02,9.519907E+02,3.519928E-02,1.165090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.224334E+01,2.599842E+01,4.207223E+01
12:30:00,2.171187E+02,6.592652E+02,1.949721E-02,8.068337E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.217089E+01,2.599847E+01,4.180263E+01,4.278655E+02,2.272666E+02,3.842162E-02,2.781342E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899902E+01,2.449553E+01,2.599855E+01,4.416057E+01,9.867719E+01,5.932101E+01,8.861189E-03,7.259725E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899919E+01,2.368379E+01,2.599878E+01,4.443834E+01,7.355485E+01,4.409893E+01,6.605230E-03,5.396822E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899923E+01,2.376034E+01,2.599871E+01,4.486895E+01,3.641827E+02,9.871129E+02,3.270343E-02,1.208075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899920E+01,2.210357E+01,2.599841E+01,4.205067E+01
12:45:00,2.043207E+02,6.819274E+02,1.834803E-02,8.345700E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899927E+01,2.203170E+01,2.599844E+01,4.180019E+01,4.188331E+02,2.359245E+02,3.761060E-02,2.887305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899905E+01,2.454004E+01,2.599853E+01,4.412556E+01,9.651129E+01,6.077597E+01,8.666708E-03,7.437748E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899922E+01,2.373603E+01,2.599881E+01,4.455205E+01,7.197971E+01,4.558736E+01,6.463794E-03,5.578988E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899925E+01,2.381277E+01,2.599869E+01,4.484654E+01,3.451246E+02,1.021071E+03,3.099214E-02,1.249638E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899923E+01,2.198403E+01,2.599838E+01,4.204596E+01
13:00:00,1.995954E+02,7.034616E+02,1.792374E-02,8.609265E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899925E+01,2.192475E+01,2.599841E+01,4.178310E+01,4.089772E+02,2.448617E+02,3.672564E-02,2.996689E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899908E+01,2.457117E+01,2.599850E+01,4.408566E+01,9.411834E+01,6.183762E+01,8.451839E-03,7.567652E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.377787E+01,2.599878E+01,4.489911E+01,7.024084E+01,4.712541E+01,6.307656E-03,5.767230E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899928E+01,2.385462E+01,2.599866E+01,4.482156E+01,3.380952E+02,1.053440E+03,3.036097E-02,1.289255E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.189443E+01,2.599834E+01,4.202797E+01
13:15:00,2.116369E+02,7.142096E+02,1.900507E-02,8.740831E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.188115E+01,2.599839E+01,4.174957E+01,4.094911E+02,2.460230E+02,3.677190E-02,3.010913E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899911E+01,2.458540E+01,2.599847E+01,4.402784E+01,9.497402E+01,6.074953E+01,8.528702E-03,7.434499E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899927E+01,2.380309E+01,2.599868E+01,4.539751E+01,7.084554E+01,4.681147E+01,6.361974E-03,5.728830E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899930E+01,2.387978E+01,2.599863E+01,4.478040E+01,3.578361E+02,1.067918E+03,3.213370E-02,1.306978E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.186063E+01,2.599832E+01,4.199324E+01
13:30:00,2.331526E+02,7.228409E+02,2.093706E-02,8.846476E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899900E+01,2.191320E+01,2.599843E+01,4.166176E+01,4.117163E+02,2.467027E+02,3.697176E-02,3.019228E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899907E+01,2.456913E+01,2.599858E+01,4.393332E+01,9.622197E+01,5.993247E+01,8.640771E-03,7.334527E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.380446E+01,2.599869E+01,4.588193E+01,7.173373E+01,4.639342E+01,6.441736E-03,5.677659E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.388012E+01,2.599877E+01,4.471312E+01,3.913398E+02,1.079203E+03,3.514212E-02,1.320791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899897E+01,2.189437E+01,2.599837E+01,4.190460E+01
13:45:00,2.484701E+02,7.294812E+02,2.231239E-02,8.927735E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899891E+01,2.202403E+01,2.599847E+01,4.155180E+01,4.156579E+02,2.466826E+02,3.732571E-02,3.018976E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899906E+01,2.454470E+01,2.599859E+01,4.380170E+01,9.785303E+01,5.938584E+01,8.787238E-03,7.267690E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.379679E+01,2.599855E+01,4.625469E+01,7.289910E+01,4.587090E+01,6.546386E-03,5.613697E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.387112E+01,2.599877E+01,4.460913E+01,4.154057E+02,1.087489E+03,3.730294E-02,1.330931E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899889E+01,2.199739E+01,2.599841E+01,4.179049E+01
14:00:00,2.528887E+02,7.340244E+02,2.270906E-02,8.983303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899899E+01,2.211391E+01,2.599853E+01,4.144619E+01,4.212808E+02,2.458869E+02,3.783062E-02,3.009228E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899905E+01,2.452703E+01,2.599861E+01,4.364354E+01,9.986627E+01,5.911244E+01,8.968021E-03,7.234315E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.379054E+01,2.599842E+01,4.650370E+01,7.434082E+01,4.524643E+01,6.675848E-03,5.537254E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.386379E+01,2.599878E+01,4.446890E+01,4.231424E+02,1.092636E+03,3.799751E-02,1.337225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899896E+01,2.208120E+01,2.599846E+01,4.167679E+01
14:15:00,2.430580E+02,7.433849E+02,2.182624E-02,9.097803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.211916E+01,2.599859E+01,4.135169E+01,4.221490E+02,2.505642E+02,3.790852E-02,3.066454E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899904E+01,2.451917E+01,2.599863E+01,4.346981E+01,1.002897E+02,6.028726E+01,9.006031E-03,7.378176E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.378854E+01,2.599831E+01,4.665574E+01,7.463624E+01,4.594638E+01,6.702369E-03,5.622886E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899924E+01,2.386107E+01,2.599879E+01,4.429979E+01,4.089040E+02,1.106404E+03,3.671886E-02,1.354066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899908E+01,2.208968E+01,2.599852E+01,4.157204E+01
14:30:00,2.224016E+02,7.517165E+02,1.997141E-02,9.199705E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.199577E+01,2.599865E+01,4.130811E+01,4.231216E+02,2.559325E+02,3.799583E-02,3.132143E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899903E+01,2.446447E+01,2.599867E+01,4.334103E+01,1.007073E+02,6.132538E+01,9.043525E-03,7.505318E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899919E+01,2.373660E+01,2.599829E+01,4.655998E+01,7.492786E+01,4.682529E+01,6.728553E-03,5.730437E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899922E+01,2.380862E+01,2.599882E+01,4.416860E+01,3.790316E+02,1.118938E+03,3.403649E-02,1.369397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899913E+01,2.198055E+01,2.599859E+01,4.151971E+01
14:45:00,2.064756E+02,7.588145E+02,1.854141E-02,9.286512E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899925E+01,2.179009E+01,2.599868E+01,4.136504E+01,4.243131E+02,2.623332E+02,3.810278E-02,3.210467E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899901E+01,2.438798E+01,2.599868E+01,4.333316E+01,1.011233E+02,6.222900E+01,9.080876E-03,7.615974E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.365742E+01,2.599828E+01,4.621776E+01,7.521859E+01,4.788338E+01,6.754657E-03,5.859915E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899921E+01,2.372939E+01,2.599882E+01,4.415824E+01,3.565519E+02,1.129949E+03,3.201807E-02,1.382863E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899919E+01,2.179844E+01,2.599862E+01,4.157352E+01
15:00:00,1.982983E+02,7.647570E+02,1.780720E-02,9.359205E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899923E+01,2.158332E+01,2.599864E+01,4.150529E+01,4.256199E+02,2.698687E+02,3.822007E-02,3.302684E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899898E+01,2.431550E+01,2.599864E+01,4.344969E+01,1.015381E+02,6.299732E+01,9.118115E-03,7.710029E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899916E+01,2.357577E+01,2.599833E+01,4.569180E+01,7.550875E+01,4.911823E+01,6.780706E-03,6.011033E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899920E+01,2.364821E+01,2.599879E+01,4.428165E+01,3.458592E+02,1.139548E+03,3.105804E-02,1.394606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899917E+01,2.161749E+01,2.599858E+01,4.171885E+01
15:15:00,1.939449E+02,7.673718E+02,1.741629E-02,9.391220E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899920E+01,2.142309E+01,2.599854E+01,4.168869E+01,4.254876E+02,2.760797E+02,3.820810E-02,3.378703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899895E+01,2.425513E+01,2.599856E+01,4.365450E+01,1.012566E+02,6.409786E+01,9.092828E-03,7.844691E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.350135E+01,2.599843E+01,4.504433E+01,7.529694E+01,5.016616E+01,6.761676E-03,6.139292E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.357463E+01,2.599872E+01,4.450944E+01,3.401098E+02,1.144135E+03,3.054178E-02,1.400221E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899913E+01,2.147980E+01,2.599848E+01,4.191491E+01
