Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_1::Des Latent Heat Load [W],ZONE_1::Des Latent Cool Load [W],ZONE_1::Des Latent Heat Mass Flow [kg/s],ZONE_1::Des Latent Cool Mass Flow [kg/s],ZONE_1::Des Heat Load No DOAS [W],ZONE_1::Des Sens Cool Load No DOAS [W],ZONE_1::Des Latent Heat Load No DOAS [W],ZONE_1::Des Latent Cool Load No DOAS [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_2::Des Latent Heat Load [W],ZONE_2::Des Latent Cool Load [W],ZONE_2::Des Latent Heat Mass Flow [kg/s],ZONE_2::Des Latent Cool Mass Flow [kg/s],ZONE_2::Des Heat Load No DOAS [W],ZONE_2::Des Sens Cool Load No DOAS [W],ZONE_2::Des Latent Heat Load No DOAS [W],ZONE_2::Des Latent Cool Load No DOAS [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_3::Des Latent Heat Load [W],ZONE_3::Des Latent Cool Load [W],ZONE_3::Des Latent Heat Mass Flow [kg/s],ZONE_3::Des Latent Cool Mass Flow [kg/s],ZONE_3::Des Heat Load No DOAS [W],ZONE_3::Des Sens Cool Load No DOAS [W],ZONE_3::Des Latent Heat Load No DOAS [W],ZONE_3::Des Latent Cool Load No DOAS [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_4::Des Latent Heat Load [W],ZONE_4::Des Latent Cool Load [W],ZONE_4::Des Latent Heat Mass Flow [kg/s],ZONE_4::Des Latent Cool Mass Flow [kg/s],ZONE_4::Des Heat Load No DOAS [W],ZONE_4::Des Sens Cool Load No DOAS [W],ZONE_4::Des Latent Heat Load No DOAS [W],ZONE_4::Des Latent Cool Load No DOAS [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
11:30:00,1.537183E+02,3.852657E+02,1.380397E-02,4.714940E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899943E+01,2.134654E+01,2.599853E+01,4.287995E+01,2.347759E+02,1.551514E+02,2.108232E-02,1.898718E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899899E+01,2.276825E+01,2.599865E+01,4.525007E+01,4.446372E+01,5.142921E+01,3.992863E-03,6.293829E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.119820E+01,2.599868E+01,4.538819E+01,3.326735E+01,4.008928E+01,2.987422E-03,4.906035E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.130127E+01,2.599875E+01,4.504197E+01,2.755088E+02,5.765150E+02,2.474070E-02,7.055507E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.144718E+01,2.599848E+01,4.322444E+01
11:45:00,1.327247E+02,4.065339E+02,1.191882E-02,4.975254E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899949E+01,2.120604E+01,2.599852E+01,4.279779E+01,2.260468E+02,1.671458E+02,2.029854E-02,2.045525E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899902E+01,2.277309E+01,2.599863E+01,4.509837E+01,4.150999E+01,5.564776E+01,3.727632E-03,6.810140E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.116888E+01,2.599867E+01,4.506134E+01,3.112615E+01,4.314062E+01,2.795152E-03,5.279486E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.127398E+01,2.599874E+01,4.474334E+01,2.426872E+02,6.099185E+02,2.179346E-02,7.464359E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899943E+01,2.133129E+01,2.599847E+01,4.312995E+01
12:00:00,1.106315E+02,4.269491E+02,9.934913E-03,5.225124E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.103434E+01,2.599851E+01,4.271855E+01,2.161197E+02,1.783986E+02,1.940719E-02,2.183254E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899904E+01,2.276811E+01,2.599863E+01,4.495342E+01,3.844225E+01,5.990751E+01,3.452162E-03,7.331484E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899940E+01,2.113163E+01,2.599870E+01,4.469162E+01,2.890268E+01,4.622179E+01,2.595495E-03,5.656580E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899939E+01,2.123875E+01,2.599877E+01,4.440128E+01,2.082832E+02,6.418995E+02,1.870412E-02,7.855792E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899947E+01,2.118910E+01,2.599846E+01,4.304002E+01
12:15:00,9.324793E+01,4.416441E+02,8.373905E-03,5.404985E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899960E+01,2.083295E+01,2.599851E+01,4.263746E+01,2.101615E+02,1.850352E+02,1.887223E-02,2.264488E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899906E+01,2.275513E+01,2.599863E+01,4.481778E+01,3.673992E+01,6.217586E+01,3.299305E-03,7.609113E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.109179E+01,2.599874E+01,4.429016E+01,2.766346E+01,4.786655E+01,2.484222E-03,5.857882E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899940E+01,2.120065E+01,2.599881E+01,4.402602E+01,1.819864E+02,6.642494E+02,1.634276E-02,8.129353E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.102295E+01,2.599846E+01,4.295047E+01
12:30:00,7.503899E+01,4.563109E+02,6.738731E-03,5.584489E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899971E+01,2.063567E+01,2.599849E+01,4.261592E+01,2.035830E+02,1.918592E+02,1.828154E-02,2.348006E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.277647E+01,2.599859E+01,4.474939E+01,3.482047E+01,6.404405E+01,3.126942E-03,7.837714E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899947E+01,2.108442E+01,2.599880E+01,4.413303E+01,2.626779E+01,4.922178E+01,2.358894E-03,6.023713E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899946E+01,2.119528E+01,2.599886E+01,4.389184E+01,1.543677E+02,6.866099E+02,1.386261E-02,8.403022E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899963E+01,2.086822E+01,2.599844E+01,4.292226E+01
12:45:00,5.811769E+01,4.707262E+02,5.219178E-03,5.760920E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899979E+01,2.042295E+01,2.599846E+01,4.261439E+01,1.963138E+02,1.988953E+02,1.762882E-02,2.434120E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899915E+01,2.280956E+01,2.599856E+01,4.471342E+01,3.268045E+01,6.551028E+01,2.934772E-03,8.017113E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899950E+01,2.108898E+01,2.599883E+01,4.426737E+01,2.471328E+01,5.028674E+01,2.219301E-03,6.154013E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899949E+01,2.120195E+01,2.599889E+01,4.404246E+01,1.285602E+02,7.086593E+02,1.154510E-02,8.672888E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899970E+01,2.070577E+01,2.599841E+01,4.291659E+01
13:00:00,4.450653E+01,4.847911E+02,3.996876E-03,5.933066E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899982E+01,2.020387E+01,2.599843E+01,4.260109E+01,1.884363E+02,2.061579E+02,1.692148E-02,2.523010E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899918E+01,2.283363E+01,2.599853E+01,4.467563E+01,3.032181E+01,6.657772E+01,2.722970E-03,8.147725E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899953E+01,2.108634E+01,2.599879E+01,4.462510E+01,2.300111E+01,5.106377E+01,2.065551E-03,6.249091E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899951E+01,2.120137E+01,2.599885E+01,4.440778E+01,1.075152E+02,7.302619E+02,9.655251E-03,8.937294E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899972E+01,2.054049E+01,2.599838E+01,4.290105E+01
13:15:00,4.649333E+01,4.887592E+02,4.175331E-03,5.981649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899983E+01,2.000174E+01,2.599840E+01,4.256932E+01,1.904803E+02,2.056414E+02,1.710510E-02,2.516697E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899922E+01,2.284220E+01,2.599850E+01,4.462216E+01,3.121745E+01,6.548746E+01,2.803410E-03,8.014311E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899955E+01,2.106917E+01,2.599869E+01,4.512401E+01,2.363481E+01,5.028468E+01,2.122467E-03,6.153759E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.118619E+01,2.599874E+01,4.490554E+01,1.119852E+02,7.349798E+02,1.005674E-02,8.995064E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899973E+01,2.039013E+01,2.599835E+01,4.286754E+01
13:30:00,5.440376E+01,4.913868E+02,4.885710E-03,6.013809E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899964E+01,1.987768E+01,2.599847E+01,4.248575E+01,1.938527E+02,2.046732E+02,1.740794E-02,2.504844E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.284121E+01,2.599864E+01,4.454132E+01,3.251278E+01,6.466272E+01,2.919730E-03,7.913408E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899942E+01,2.106906E+01,2.599868E+01,4.559747E+01,2.455705E+01,4.969606E+01,2.205284E-03,6.081749E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.118611E+01,2.599873E+01,4.536824E+01,1.254115E+02,7.376457E+02,1.126244E-02,9.027693E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.030585E+01,2.599843E+01,4.278493E+01
13:45:00,6.208317E+01,4.927536E+02,5.575333E-03,6.030531E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899960E+01,1.982792E+01,2.599850E+01,4.237008E+01,1.985278E+02,2.031553E+02,1.782775E-02,2.486261E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899911E+01,2.283803E+01,2.599865E+01,4.442442E+01,3.419566E+01,6.410433E+01,3.070850E-03,7.845143E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.108155E+01,2.599854E+01,4.595440E+01,2.575998E+01,4.929854E+01,2.313305E-03,6.033158E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.119744E+01,2.599859E+01,4.571045E+01,1.385567E+02,7.383886E+02,1.244287E-02,9.036773E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899951E+01,2.028297E+01,2.599845E+01,4.266837E+01
14:00:00,6.786975E+01,4.928264E+02,6.094976E-03,6.031401E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899964E+01,1.978900E+01,2.599854E+01,4.224470E+01,2.045115E+02,2.010487E+02,1.836506E-02,2.460470E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.283636E+01,2.599866E+01,4.427438E+01,3.626732E+01,6.381377E+01,3.256883E-03,7.809679E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899942E+01,2.109775E+01,2.599841E+01,4.618849E+01,2.724385E+01,4.909352E+01,2.446555E-03,6.008140E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.121214E+01,2.599847E+01,4.593080E+01,1.490577E+02,7.371615E+02,1.338586E-02,9.021723E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.026763E+01,2.599849E+01,4.253778E+01
14:15:00,6.400236E+01,4.988985E+02,5.747649E-03,6.105679E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899969E+01,1.971985E+01,2.599859E+01,4.212038E+01,2.058289E+02,2.043836E+02,1.848331E-02,2.501270E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899912E+01,2.283712E+01,2.599867E+01,4.409990E+01,3.675674E+01,6.496728E+01,3.300824E-03,7.950942E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899942E+01,2.111285E+01,2.599831E+01,4.632950E+01,2.758737E+01,4.992935E+01,2.477396E-03,6.110502E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899942E+01,2.122584E+01,2.599837E+01,4.606137E+01,1.440291E+02,7.462784E+02,1.293423E-02,9.133247E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899959E+01,2.022624E+01,2.599853E+01,4.240442E+01
14:30:00,5.589494E+01,5.051753E+02,5.019579E-03,6.182464E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899971E+01,1.955702E+01,2.599864E+01,4.204754E+01,2.062966E+02,2.083527E+02,1.852531E-02,2.549839E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899909E+01,2.278778E+01,2.599871E+01,4.396657E+01,3.724647E+01,6.597869E+01,3.344801E-03,8.074822E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899939E+01,2.107752E+01,2.599828E+01,4.622756E+01,2.793135E+01,5.066263E+01,2.508285E-03,6.200316E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.118890E+01,2.599835E+01,4.595295E+01,1.327864E+02,7.559537E+02,1.192461E-02,9.251611E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899959E+01,2.009865E+01,2.599859E+01,4.232197E+01
14:45:00,4.926322E+01,5.115803E+02,4.424042E-03,6.260818E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899976E+01,1.931261E+01,2.599866E+01,4.208877E+01,2.066565E+02,2.131117E+02,1.855762E-02,2.608075E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899909E+01,2.269999E+01,2.599871E+01,4.395561E+01,3.774207E+01,6.684932E+01,3.389304E-03,8.181442E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.100602E+01,2.599828E+01,4.588637E+01,2.827927E+01,5.129430E+01,2.539527E-03,6.277669E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.111595E+01,2.599835E+01,4.561135E+01,1.238938E+02,7.660680E+02,1.112607E-02,9.375346E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899964E+01,1.989964E+01,2.599861E+01,4.235691E+01
15:00:00,4.489766E+01,5.181383E+02,4.032009E-03,6.341058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899977E+01,1.903649E+01,2.599863E+01,4.223616E+01,2.070732E+02,2.187142E+02,1.859502E-02,2.676637E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899909E+01,2.260002E+01,2.599868E+01,4.407699E+01,3.824175E+01,6.757958E+01,3.434174E-03,8.270837E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899938E+01,2.091857E+01,2.599833E+01,4.537004E+01,2.863030E+01,5.182434E+01,2.571048E-03,6.342552E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.102743E+01,2.599841E+01,4.510189E+01,1.184273E+02,7.766651E+02,1.063518E-02,9.505011E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899964E+01,1.967498E+01,2.599858E+01,4.250472E+01
15:15:00,4.110463E+01,5.227830E+02,3.691385E-03,6.397910E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899977E+01,1.876450E+01,2.599854E+01,4.244932E+01,2.054906E+02,2.234352E+02,1.845289E-02,2.734419E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899907E+01,2.250379E+01,2.599860E+01,4.429908E+01,3.805062E+01,6.863767E+01,3.417006E-03,8.400298E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.082599E+01,2.599844E+01,4.474054E+01,2.848378E+01,5.259028E+01,2.557887E-03,6.436262E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.093422E+01,2.599851E+01,4.448636E+01,1.132543E+02,7.843129E+02,1.017064E-02,9.598619E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899963E+01,1.945568E+01,2.599849E+01,4.272602E+01
15:30:00,4.004111E+01,5.240073E+02,3.595881E-03,6.412933E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899976E+01,1.853285E+01,2.599844E+01,4.247660E+01,2.048035E+02,2.259179E+02,1.839117E-02,2.764817E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899906E+01,2.243670E+01,2.599854E+01,4.434983E+01,3.780398E+01,6.960517E+01,3.394855E-03,8.518624E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.075315E+01,2.599859E+01,4.419098E+01,2.829746E+01,5.329063E+01,2.541155E-03,6.521911E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.086111E+01,2.599866E+01,4.395536E+01,1.119925E+02,7.864533E+02,1.005734E-02,9.624874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899962E+01,1.927482E+01,2.599839E+01,4.276301E+01
